ETH,1715015193702.9214,1715015193443,10000.0,3085.8982505596,3086.1998210062
ETH,1715015193702.9214,1715015193443,100000.0,3085.6315628080397,3086.27180813288
DOGE,1715015193802.6714,1715015193443,1000.0,0.1573,0.15744
DOGE,1715015193802.6714,1715015193443,10000.0,0.1572241688586,0.15744
DOGE,1715015193802.6714,1715015193443,100000.0,0.15709958927281198,0.157482939117064
BTC,1715015194358.9072,1715015193639,1000.0,63421.0,63424.0
BTC,1715015194358.9072,1715015193639,10000.0,63421.0,63424.0
BTC,1715015194358.9072,1715015193639,100000.0,63419.850362269804,63425.83489955681
ETH,1715015194359.8962,1715015193639,1000.0,3085.9,3086.0
ETH,1715015194359.8962,1715015193639,10000.0,3085.9,3086.0
ETH,1715015194359.8962,1715015193639,100000.0,3085.69297946144,3086.0843012500304
DOGE,1715015194652.0894,1715015193639,1000.0,0.15722715553730002,0.15731
DOGE,1715015194652.0894,1715015193639,10000.0,0.15719065357948,0.15730999999999998
BTC,1715015195147.2742,1715015194552,1000.0,63418.0,63422.0
BTC,1715015195147.2742,1715015194552,10000.0,63418.0,63422.0
BTC,1715015195147.2742,1715015194552,100000.0,63415.44457896239,63423.03679475599
ETH,1715015195148.5928,1715015194552,1000.0,3085.9,3086.0
ETH,1715015195148.5928,1715015194552,10000.0,3085.9,3086.0
ETH,1715015195148.5928,1715015194552,100000.0,3085.6928560254396,3086.0235414945696
DOGE,1715015195171.9133,1715015194552,1000.0,0.15723,0.15724
DOGE,1715015195171.9133,1715015194552,10000.0,0.15720018127938,0.15724488477036
BTC,1715015195691.6184,1715015195019,1000.0,63418.0,63419.0
BTC,1715015195691.6184,1715015195019,10000.0,63418.0,63420.70002812999
BTC,1715015195691.6184,1715015195019,100000.0,63415.4985912213,63422.678774403306
ETH,1715015195692.7354,1715015195019,1000.0,3085.9,3086.0
ETH,1715015195692.7354,1715015195019,10000.0,3085.9,3086.0
ETH,1715015195692.7354,1715015195019,100000.0,3085.72961793139,3086.0064929656
DOGE,1715015195999.6196,1715015195019,1000.0,0.15723,0.15724
DOGE,1715015195999.6196,1715015195019,10000.0,0.15723,0.15724447112712
DOGE,1715015195999.6196,1715015195019,100000.0,0.15713495626294502,0.157381052076696
BTC,1715015196496.206,1715015195938,1000.0,63418.0,63419.0
BTC,1715015196496.206,1715015195938,10000.0,63418.0,63419.072950266
BTC,1715015196496.206,1715015195938,100000.0,63415.44457896239,63423.08543682489
ETH,1715015196498.8171,1715015195938,1000.0,3085.9,3086.0
ETH,1715015196498.8171,1715015195938,10000.0,3085.9,3086.0
ETH,1715015196498.8171,1715015195938,100000.0,3085.72961793139,3086.0064929656
DOGE,1715015196753.453,1715015195938,1000.0,0.15723,0.15724
DOGE,1715015196753.453,1715015195938,10000.0,0.15722867830985002,0.15724447112712
BTC,1715015197023.6157,1715015196388,1000.0,63418.0,63419.0
BTC,1715015197023.6157,1715015196388,10000.0,63418.0,63420.40005625999
BTC,1715015197023.6157,1715015196388,100000.0,63417.33677773809,63423.4152725796
ETH,1715015197025.1436,1715015196388,1000.0,3085.9,3086.0
ETH,1715015197025.1436,1715015196388,10000.0,3085.9,3086.0
ETH,1715015197025.1436,1715015196388,100000.0,3085.75242230452,3086.0064929656
DOGE,1715015197026.7073,1715015196388,1000.0,0.15723,0.15725
DOGE,1715015197026.7073,1715015196388,10000.0,0.15723,0.15728203031563998
DOGE,1715015197026.7073,1715015196388,100000.0,0.15715112235719197,0.157417252447494
BTC,1715015197953.1863,1715015197297,1000.0,63418.0,63419.0
BTC,1715015197953.1863,1715015197297,10000.0,63418.0,63422.50014065
BTC,1715015197953.1863,1715015197297,100000.0,63418.0,63423.850014065
ETH,1715015197957.7266,1715015197297,1000.0,3085.9,3086.0
ETH,1715015197957.7266,1715015197297,10000.0,3085.9,3086.0
ETH,1715015197957.7266,1715015197297,100000.0,3085.75242230452,3086.0049931696003
DOGE,1715015198247.3506,1715015197297,1000.0,0.1572429704525,0.15729
DOGE,1715015198247.3506,1715015197297,10000.0,0.15723958931918,0.15730160024266004
DOGE,1715015198247.3506,1715015197297,100000.0,0.15718713410493199,0.15743962708060802
BTC,1715015198798.3345,1715015198218,1000.0,63417.0,63419.0
BTC,1715015198798.3345,1715015198218,10000.0,63417.0,63419.0
BTC,1715015198798.3345,1715015198218,100000.0,63415.246037120596,63420.20342389959
ETH,1715015198801.166,1715015198218,1000.0,3085.7,3085.9969140999997
ETH,1715015198801.166,1715015198218,10000.0,3085.5452067205997,3085.9996914099997
ETH,1715015198801.166,1715015198218,100000.0,3085.35443418558,3085.999969141
DOGE,1715015199071.1328,1715015198218,1000.0,0.15726,0.15729
DOGE,1715015199071.1328,1715015198218,10000.0,0.15725560065764,0.15729992148596003
BTC,1715015199480.7117,1715015198799,1000.0,63411.0,63418.0
BTC,1715015199480.7117,1715015198799,10000.0,63411.0,63418.0
BTC,1715015199480.7117,1715015198799,100000.0,63410.14746090761,63418.0
ETH,1715015199482.0518,1715015198799,1000.0,3085.292568,3085.8
ETH,1715015199482.0518,1715015198799,10000.0,3085.2092568,3085.8
ETH,1715015199482.0518,1715015198799,100000.0,3085.20092568,3085.8096055005403
DOGE,1715015199745.4832,1715015198799,1000.0,0.1572249590342,0.15727
DOGE,1715015199745.4832,1715015198799,10000.0,0.15720635077409,0.15727103922720997
BTC,1715015200020.6091,1715015199434,1000.0,63410.0,63412.0
BTC,1715015200020.6091,1715015199434,10000.0,63410.0,63412.0
BTC,1715015200020.6091,1715015199434,100000.0,63408.95068950541,63415.7708314543
ETH,1715015200021.822,1715015199434,1000.0,3085.292568,3085.7
ETH,1715015200021.822,1715015199434,10000.0,3085.2092568,3085.7
ETH,1715015200021.822,1715015199434,100000.0,3085.20092568,3085.7055513515497
DOGE,1715015200298.1658,1715015199434,1000.0,0.15724,0.15727
DOGE,1715015200298.1658,1715015199434,10000.0,0.15723449828959996,0.15727
BTC,1715015201014.9592,1715015200330,1000.0,63410.0,63411.0
BTC,1715015201014.9592,1715015200330,10000.0,63410.0,63411.186500281
BTC,1715015201014.9592,1715015200330,100000.0,63408.7277575926,63414.94993684449
ETH,1715015201016.4272,1715015200330,1000.0,3085.1234236000005,3085.7
ETH,1715015201016.4272,1715015200330,10000.0,3085.01234236,3085.7
ETH,1715015201016.4272,1715015200330,100000.0,3084.80996739514,3085.7
DOGE,1715015201327.6472,1715015200330,1000.0,0.15724,0.15727
DOGE,1715015201327.6472,1715015200330,10000.0,0.15723581960964,0.15727
BTC,1715015201390.423,1715015200765,1000.0,63410.0,63411.0
BTC,1715015201390.423,1715015200765,10000.0,63410.0,63411.2010214
BTC,1715015201390.423,1715015200765,100000.0,63409.76308228101,63415.05983120201
ETH,1715015201392.2468,1715015200765,1000.0,3085.2018246,3085.7
ETH,1715015201392.2468,1715015200765,10000.0,3085.09564006,3085.7
ETH,1715015201392.2468,1715015200765,100000.0,3084.82660503292,3085.7
DOGE,1715015201581.3027,1715015200765,1000.0,0.15724,0.15727
DOGE,1715015201581.3027,1715015200765,10000.0,0.15723510401039997,0.15727
BTC,1715015202040.4626,1715015201794,1000.0,63410.0,63411.0
BTC,1715015202040.4626,1715015201794,10000.0,63410.0,63417.05187872801
BTC,1715015202040.4626,1715015201794,100000.0,63410.0,63417.9051878728
ETH,1715015202042.0212,1715015201794,1000.0,3085.3601692,3085.7
ETH,1715015202042.0212,1715015201794,10000.0,3085.2862606864,3085.7
ETH,1715015202042.0212,1715015201794,100000.0,3084.8212818127595,3085.7
DOGE,1715015202346.4148,1715015201794,1000.0,0.15724,0.15727
DOGE,1715015202346.4148,1715015201794,10000.0,0.15723723476964002,0.15727
BTC,1715015202552.6025,1715015201978,1000.0,63410.0,63411.0
BTC,1715015202552.6025,1715015201978,10000.0,63410.0,63415.322770520004
BTC,1715015202552.6025,1715015201978,100000.0,63410.0,63417.705199175194
ETH,1715015202554.8403,1715015201978,1000.0,3085.450052728,3085.7
ETH,1715015202554.8403,1715015201978,10000.0,3085.3033101304004,3085.7
ETH,1715015202554.8403,1715015201978,100000.0,3084.8651801619994,3085.7
DOGE,1715015202604.3926,1715015201978,1000.0,0.15724,0.15727
DOGE,1715015202604.3926,1715015201978,10000.0,0.15724,0.15727434278492
BTC,1715015203077.3972,1715015202441,1000.0,63410.0,63411.0
BTC,1715015203077.3972,1715015202441,10000.0,63410.0,63415.322770520004
BTC,1715015203077.3972,1715015202441,100000.0,63410.0,63417.705199175194
ETH,1715015203078.4297,1715015202441,1000.0,3085.535453544,3085.7
ETH,1715015203078.4297,1715015202441,10000.0,3085.4903992087998,3085.7
ETH,1715015203078.4297,1715015202441,100000.0,3084.9728887630595,3085.7
DOGE,1715015203334.5781,1715015202441,1000.0,0.1572549599804,0.15727
DOGE,1715015203334.5781,1715015202441,10000.0,0.15724787231258,0.1572801281621
DOGE,1715015203334.5781,1715015202441,100000.0,0.15716527094584998,0.157409342259938
BTC,1715015203907.7527,1715015203370,1000.0,63410.0,63411.0
BTC,1715015203907.7527,1715015203370,10000.0,63410.0,63415.322770520004
BTC,1715015203907.7527,1715015203370,100000.0,63410.0,63417.705199175194
ETH,1715015203909.174,1715015203370,1000.0,3085.535453544,3085.7
ETH,1715015203909.174,1715015203370,10000.0,3085.4903992087998,3085.7
ETH,1715015203909.174,1715015203370,100000.0,3084.9803873416604,3085.7
DOGE,1715015204166.333,1715015203370,1000.0,0.15726,0.15729
DOGE,1715015204166.333,1715015203370,10000.0,0.15725250343885,0.15729771338806997
DOGE,1715015204166.333,1715015203370,100000.0,0.15716287061615203,0.15741770390844595
BTC,1715015204421.071,1715015203823,1000.0,63410.0,63411.0
BTC,1715015204421.071,1715015203823,10000.0,63410.0,63415.322770520004
BTC,1715015204421.071,1715015203823,100000.0,63410.0,63417.705199175194
ETH,1715015204422.3723,1715015203823,1000.0,3085.6,3085.7
ETH,1715015204422.3723,1715015203823,10000.0,3085.6,3085.7
ETH,1715015204422.3723,1715015203823,100000.0,3085.34953192716,3085.70964391546
DOGE,1715015204423.6343,1715015203823,1000.0,0.15727,0.15729
DOGE,1715015204423.6343,1715015203823,10000.0,0.15726749124191,0.15729565459632
DOGE,1715015204423.6343,1715015203823,100000.0,0.15716728738719002,0.157415935393628
BTC,1715015205133.291,1715015204819,1000.0,63410.0,63411.0
BTC,1715015205133.291,1715015204819,10000.0,63410.0,63415.322770520004
BTC,1715015205133.291,1715015204819,100000.0,63410.0,63417.705199175194
ETH,1715015205136.9426,1715015204819,1000.0,3085.6,3085.7
ETH,1715015205136.9426,1715015204819,10000.0,3085.6,3085.7
